antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_len,consequent_len,rule_score
"22699, 23173",22697,0.0171537001897533,0.0697533206831119,0.0125996204933586,0.7345132743362832,10.530154939478273,1.0,0.0114030929431208,3.503929158760279,0.9208302822844392,0.1695607763023493,0.7146061022666883,0.4575721975598718,2,1,9.745225084793285
"22356, 20725",20723,0.0229222011385199,0.0532068311195445,0.013965844402277,0.609271523178808,11.451001880001131,1.0,0.0127462267174115,2.4231486186601487,0.9340826265962802,0.2246642246642246,0.5873137981305752,0.4358768457548818,2,1,9.74364752753477
20726,22382,0.0739278937381404,0.0841745730550284,0.0355218216318785,0.4804928131416838,5.708289281462294,1.0,0.029298972739613,1.76287345028538,0.8906608467710018,0.2897832817337462,0.432744307404416,0.4512473082840971,1,1,9.742896731200943
"22384, 20728",20727,0.0371916508538899,0.0920683111954459,0.0231499051233396,0.6224489795918368,6.760729848410922,1.0,0.0197257326386513,2.404792040617468,0.8850016477445286,0.2181688125894134,0.5841636269956905,0.436945841815704,2,1,9.74196482435696
"21931, 22411, DOT","20712, 22386",0.0191271347248576,0.032258064516129,0.0104743833017077,0.5476190476190477,16.976190476190478,1.0,0.0098573789557446,2.139219015280136,0.9594454107775486,0.2560296846011132,0.5325396825396826,0.4361624649859944,3,2,9.737494997999129
"20712, 21928",DOT,0.0205692599620493,0.0512333965844402,0.0128273244781783,0.6236162361623616,12.172065053983872,1.0,0.0117734914250942,2.5207426424080066,0.937120547915054,0.2175032175032174,0.6032915129151292,0.436993303266366,2,1,9.736833850503274
"85099B, 21935","20712, DOT",0.0213282732447817,0.0270967741935483,0.0106261859582542,0.498220640569395,18.386714116251483,1.0,0.0100482585542021,1.938906428734843,0.966220722816814,0.2811244979919678,0.4842453533703993,0.4451887516572465,2,2,9.734266928995163
"20723, 22355, 20719","21212, 20724",0.0227703984819734,0.0242884250474383,0.0107020872865275,0.47,19.35078125,1.0,0.0101490301696977,1.8409652357595503,0.970419334848172,0.2943632567849687,0.4568066900038895,0.4553125,3,2,9.733406249999987
"20724, 20725, 20728",22356,0.013965844402277,0.0541935483870967,0.0100948766603415,0.7228260869565218,13.337862318840582,1.0,0.00933801799596,3.4123213156230245,0.9381272054742352,0.1738562091503268,0.7069443620618069,0.4545502983802217,3,1,9.732424987953541
"20711, 85099B, 22386",21931,0.0176091081593927,0.0859203036053131,0.0137381404174573,0.7801724137931035,9.080186883148532,1.0,0.0122251604981834,4.158166462030734,0.9058208046073668,0.1530008453085376,0.7595093873390467,0.4700332033629829,3,1,9.732251602395765
"85099B, 21935","DOT, 22386",0.0213282732447817,0.0259582542694497,0.0104743833017077,0.4911032028469751,18.918961103827183,1.0,0.0099207385616914,1.914026087764228,0.967784139572838,0.2845360824742268,0.4775410813924178,0.4473059873883999,2,2,9.73191962187855
"22197, 20724",20723,0.0201897533206831,0.0532068311195445,0.0128273244781783,0.6353383458646616,11.940916842748813,1.0,0.0117530916828995,2.5963606486824857,0.93513447111116,0.2117794486215538,0.6148454951713097,0.4382112556712751,2,1,9.731478390827553
"22356, 20725","20724, 20719",0.0229222011385199,0.0377229601518026,0.0124478178368121,0.543046357615894,14.39564539555212,1.0,0.0115831245566721,2.1058526524214174,0.9523648475822908,0.2582677165354331,0.5251329674703742,0.436513118445774,2,2,9.731085076310201
"47566, 20719","20723, 20724",0.0174573055028463,0.036280834914611,0.010246679316888,0.5869565217391305,16.178142623249048,1.0,0.0096133136978853,2.333214820733047,0.9548574453170824,0.2356020942408377,0.5714068027024529,0.4346916499909041,2,2,9.730109704107338
"23204, 20724","22356, 20719",0.0244402277039848,0.0296774193548387,0.0119924098671726,0.4906832298136646,16.53389143937348,1.0,0.0112670869804737,1.905145554681353,0.9630554655515582,0.2846846846846846,0.4751057222148804,0.4473876507124589,2,2,9.72932610210183
23207,23206,0.0535104364326375,0.0744592030360531,0.0274762808349146,0.5134751773049645,6.896060612632933,1.0,0.023491936384029,1.902350617666421,0.9033271010646544,0.2734138972809667,0.4743345465797037,0.4412431951764374,1,1,9.72922999902426
"20711, 85099B","20712, DOT",0.0255787476280834,0.0270967741935483,0.0119924098671726,0.4688427299703264,17.302529320333473,1.0,0.0112993083185407,1.8316669670210848,0.9669380458725184,0.2947761194029851,0.4540492251021259,0.4557098803913256,2,2,9.728440857275144
"85099B, 20712, DOT","21931, 22411",0.020493358633776,0.039089184060721,0.0116888045540796,0.5703703703703704,14.591513843941032,1.0,0.0108877358864216,2.236602761237977,0.95095528260968,0.2440570522979397,0.5528933356737464,0.4346997482919813,3,2,9.728086086805895
"23204, 20724","22355, 23206",0.0244402277039848,0.0185199240986717,0.010246679316888,0.4192546583850931,22.63803329599837,1.0,0.0097940481548559,1.6900352109103085,0.9797724122628816,0.3132250580046403,0.4082963517302299,0.4862666734548416,2,2,9.725226745072153
"22697, DOT","22699, 22197",0.025123339658444,0.0163946869070208,0.0100189753320683,0.3987915407854985,24.32443773078214,1.0,0.0096070860443093,1.6360470283104327,0.9836004076894768,0.3180722891566265,0.3887706265799014,0.5049513259483047,2,2,9.718786794571049
"22383, 23208","20727, 23206",0.0220872865275142,0.0305123339658444,0.0113092979127134,0.5120274914089347,16.781000495802772,1.0,0.0106353632497866,1.986766977577037,0.9616490147500985,0.2738970588235294,0.4966697094897607,0.4413371287890444,2,2,9.71732603030354
20712,22386,0.0630740037950664,0.086831119544592,0.032258064516129,0.5114320096269555,5.889962173806938,1.0,0.0267812781524435,1.8690722651685812,0.886110136860966,0.2741935483870967,0.4649752079490597,0.4414677530652259,1,1,9.717145777989774
21669,"21671, 21668",0.0300569259962049,0.0171537001897533,0.0114611005692599,0.3813131313131313,22.229205774559755,1.0,0.0109455130720954,1.588600549897378,0.9846084402753068,0.3205944798301486,0.3705151366939922,0.5247273621167426,1,2,9.714758991542258
"22356, 22197",22355,0.0166982922201138,0.0636812144212523,0.0119924098671726,0.7181818181818181,11.2777657384332,1.0,0.0109290423398348,3.3224214972149104,0.9268060325664788,0.1753607103218646,0.6990147093503124,0.4532506230360819,2,1,9.713235945980495
"21212, 22423, 20724",22355,0.0127514231499051,0.0636812144212523,0.0100189753320683,0.7857142857142858,12.33824280606164,1.0,0.009206949220283,4.369487666034157,0.930820467300824,0.1508571428571428,0.7711402167871041,0.4715222203303252,3,1,9.712728953321486
"22699, 22960, 22697",22698,0.0157115749525616,0.0522201138519924,0.0107779886148007,0.6859903381642511,13.13651556004943,1.0,0.0099575283819838,3.018314406655962,0.9386235674379404,0.1885790172642762,0.6686892532484991,0.4461928435007302,3,1,9.71260896159412
"20724, 23206",20723,0.0205692599620493,0.0532068311195445,0.0129791271347248,0.6309963099630996,11.859310105226587,1.0,0.01188470199367,2.565809487666034,0.9349084376574832,0.2134831460674157,0.6102594503578513,0.437466771244032,2,1,9.712515646930802
"20727, 20719","20724, 20725",0.0214800759013282,0.0297533206831119,0.0110056925996204,0.5123674911660777,17.220514530900697,1.0,0.0103665890130306,1.9897087699034728,0.962606588421582,0.2735849056603773,0.4974138853252815,0.4411327251748755,2,2,9.71057772208002
"20724, 20728","22355, 20725",0.0229981024667931,0.0259582542694497,0.0110056925996204,0.4785478547854785,18.43528651110725,1.0,0.0104087020080726,1.8679408161794728,0.9680187951394096,0.29,0.464651132766982,0.4512622314863065,2,2,9.709405599815296
"23205, 22355, 20723",20724,0.0116888045540796,0.0758254269449715,0.0100189753320683,0.8571428571428572,11.304161304161306,1.0,0.0091326667362788,6.469222011385202,0.9223177943322328,0.1292850146914789,0.8454219072648771,0.4946374946374947,3,1,9.707666850523983
"22355, 20723, 20724","21212, 22356",0.025123339658444,0.0195825426944971,0.0106261859582542,0.4229607250755287,21.5988664839926,1.0,0.0101342070867644,1.6990480542833586,0.9782789073274905,0.3118040089086859,0.4114351283479205,0.4827981919951287,3,2,9.707522672053571
"22356, 22726",20719,0.0130550284629981,0.060796963946869,0.0100189753320683,0.7674418604651163,12.62302935284383,1.0,0.009225269237278,4.038573055028464,0.9329595268224816,0.1569560047562425,0.7523877898519401,0.4661179339778765,2,1,9.705823372488002
"20711, 21931","85099B, 22411",0.0223149905123339,0.0501707779886148,0.0134345351043643,0.6020408163265306,11.999830189261786,1.0,0.0123149746695519,2.386750352746558,0.9375877491351736,0.2275064267352185,0.5810202776971425,0.434908456574763,2,2,9.705628832162072
"85099B, 21929, 22386",21928,0.0220113851992409,0.0570018975332068,0.0138899430740037,0.6310344827586207,11.070411864640253,1.0,0.0126352523503127,2.5557892496763555,0.9301428568399313,0.2132867132867132,0.6087314319337435,0.4373547913127324,3,1,9.703252579596542
21673,"21668, 21670",0.0267931688804554,0.0151043643263757,0.0101707779886148,0.3796033994334277,25.132034108218143,1.0,0.0097660842043862,1.5875258419762073,0.9866455043453763,0.3205741626794258,0.3700889941072295,0.5264851168021409,1,2,9.703131294185695
"22355, 20725","20724, 20719",0.0259582542694497,0.0377229601518026,0.0135104364326375,0.5204678362573099,13.797110146257662,1.0,0.0125312142412207,2.0066996806590454,0.9522395299337996,0.2692889561270802,0.5016693281818945,0.4393083648087354,2,2,9.701779639225126
"22356, 22197, 20724",20719,0.0132068311195445,0.060796963946869,0.0100948766603415,0.7643678160919541,12.572466887654802,1.0,0.0092919414249142,3.985886055444997,0.9327801852142086,0.1579572446555819,0.7491147548902131,0.4652051315166388,3,1,9.701165424577399
"23205, 22355, 20724",20719,0.0132068311195445,0.060796963946869,0.0100948766603415,0.7643678160919541,12.572466887654802,1.0,0.0092919414249142,3.985886055444997,0.9327801852142086,0.1579572446555819,0.7491147548902131,0.4652051315166388,3,1,9.701165424577399
"22356, 22355, 20723","20727, 20724",0.0202656546489563,0.0264136622390891,0.0101707779886148,0.5018726591760299,19.000495070816648,1.0,0.0096354878316632,1.9544928735500988,0.9669659912399576,0.2785862785862786,0.4883583288878298,0.4434650652201988,3,2,9.698679956266725
82581,"82580, 82578",0.0296015180265654,0.0160151802656546,0.0110815939278937,0.3743589743589743,23.37525823307814,1.0,0.0106075202805612,1.5727626217065356,0.9864192305837856,0.3208791208791209,0.364176140634024,0.5331510511605299,1,2,9.697212173333176
"22383, 20723, 20724",20719,0.0145730550284629,0.060796963946869,0.0107779886148007,0.7395833333333334,12.164807012068248,1.0,0.0098919911136395,3.606539658444024,0.9313685393575346,0.1668625146886016,0.7227259105112871,0.4584308676654182,3,1,9.696836203010072
"23202, 23199","85099B, 23200",0.0267931688804554,0.0216318785578747,0.0114611005692599,0.4277620396600566,19.774613587793848,1.0,0.0108815139938573,1.7097225092528228,0.9755686883367888,0.3100616016427104,0.4151097651296545,0.4787933005317827,2,2,9.694749034629389
22502,DOT,0.0318785578747628,0.0512333965844402,0.0171537001897533,0.5380952380952382,10.50282186948854,1.0,0.0155204533916155,2.054030790899666,0.9345805739897246,0.2600690448791715,0.5131523809523811,0.4364550264550265,1,1,9.69444528428655
"20726, 20724, 20725",22355,0.0130550284629981,0.0636812144212523,0.0101707779886148,0.7790697674418604,12.233902486348644,1.0,0.009339417921787,4.238074503145909,0.930406415970597,0.1527936145952109,0.7640437894006575,0.4693918563073426,3,1,9.693833151444164
"22411, 21928",85099B,0.0298292220113852,0.1467172675521821,0.0233017077798861,0.7811704834605597,5.324325462800245,1.0,0.0189252458331683,3.8993036494417703,0.8371544471383566,0.1520554730064388,0.7435439529970534,0.4699954848756497,2,1,9.691660038210607
"22356, 20723, 20725",20719,0.013965844402277,0.060796963946869,0.0104743833017077,0.7500000000000001,12.33614232209738,1.0,0.0096253023630949,3.7568121442125255,0.931952890462628,0.1629279811097992,0.7338168740908357,0.4611423220973783,3,1,9.691011235954985
"20724, 20725, 20728",20723,0.013965844402277,0.0532068311195445,0.0100189753320683,0.7173913043478262,13.483067667307576,1.0,0.0092758970075145,3.3501912129616125,0.9389460768877288,0.1752988047808765,0.7015095746979806,0.4528468647274081,3,1,9.69098964751947
"22356, 22355","21212, 20719",0.0304364326375711,0.021100569259962,0.0123719165085388,0.4064837905236907,19.26411489262455,1.0,0.0117296904536436,1.6493221501124165,0.977852347703973,0.315891472868217,0.3936903109366229,0.4964073628877447,2,2,9.687891629221774
"23205, 20719",23204,0.0161669829222011,0.042504743833017,0.010246679316888,0.6338028169014084,14.9113430583501,1.0,0.0095595058492271,2.6146985841482997,0.9482675855920726,0.2115987460815047,0.6175467390151451,0.4374371227364185,2,1,9.683984186810964
"20711, DOT","21931, 22411",0.0203415559772296,0.039089184060721,0.0116129032258064,0.5708955223880597,14.604948558179975,1.0,0.010817768400131,2.239339988449798,0.9508722783553132,0.2428571428571428,0.5534398505104808,0.4339914505144182,2,2,9.682722274729773
"22382, 20719",20723,0.0176091081593927,0.0532068311195445,0.0116888045540796,0.6637931034482758,12.475712036991489,1.0,0.010751879710077,2.816102758721354,0.9363322299272234,0.1976893453145057,0.6448993216234595,0.4417396330365487,2,1,9.679839909353127
"21935, 22697",22699,0.0145730550284629,0.0732447817836812,0.0114611005692599,0.7864583333333334,10.737397452504318,1.0,0.0103937003337786,4.339926875549591,0.9202788363591105,0.1500994035785288,0.7695813711438712,0.4714675086355786,2,1,9.678344375179856
"20711, 21931",22411,0.0223149905123339,0.0852371916508538,0.0160151802656546,0.7176870748299319,8.419881755017233,1.0,0.0141131131426678,3.240244164513842,0.9013470370960424,0.1749585406301824,0.6913812820182835,0.4527883281540577,2,1,9.67771768359269
"22730, 22725",22727,0.0135863377609108,0.0730929791271347,0.0109297912713472,0.8044692737430167,11.006108703597349,1.0,0.0099367253689747,4.740467335321223,0.9216633964296708,0.1442885771543086,0.7890503342256997,0.4770009920116952,2,1,9.677320559201704
"22961, 22630",DOT,0.0145730550284629,0.0512333965844402,0.0101707779886148,0.6979166666666666,13.622299382716047,1.0,0.0094241508808946,3.140744618203232,0.9402939090268444,0.1828103683492496,0.6816041666666666,0.4482175925925926,2,1,9.669592335390943
"21212, 20724","20723, 22355",0.0242884250474383,0.0308159392789373,0.0120683111954459,0.496875,16.12396089901478,1.0,0.011319840564003,1.9263285678927955,0.9613296835286664,0.2804232804232804,0.4808777605920589,0.4442503078817734,2,2,9.668639836052941
"22383, 20719","20724, 20725",0.0206451612903225,0.0297533206831119,0.0107020872865275,0.5183823529411765,17.422672193877553,1.0,0.0100878251821019,2.014557990642699,0.9624739532232596,0.2695984703632887,0.5036131972150513,0.4390381152460985,2,2,9.665703367744145
"20724, 20723, 20719","21212, 22355",0.0247438330170777,0.0207210626185958,0.0107020872865275,0.4325153374233129,20.87322187015439,1.0,0.0101893687731565,1.72564828965588,0.9762478411268036,0.3078602620087337,0.4205076399435861,0.4744994269534147,3,2,9.661832202198784
20723,"22356, 22355",0.0532068311195445,0.0304364326375711,0.0202656546489563,0.3808844507845935,12.514096356825483,1.0,0.0186462285177277,1.5660462228595913,0.9717963176140456,0.3197604790419162,0.361449243704949,0.5233599311279576,1,2,9.659471724391878
23306,23307,0.0195825426944971,0.0456925996204933,0.0119165085388994,0.6085271317829458,13.317848772824435,1.0,0.0110217312560085,2.4377357356228986,0.9433867085739476,0.2233285917496444,0.589783262645376,0.4346622369878184,1,1,9.657463024619352
"20726, 20719, 20724",22355,0.0150284629981024,0.0636812144212523,0.0111574952561669,0.7424242424242424,11.658449813992128,1.0,0.0102004644815629,3.635119991070432,0.9281743366993096,0.1651685393258427,0.724905917148135,0.4588164120345288,3,1,9.657387615454509
"23204, 20724","22356, 20723",0.0244402277039848,0.028235294117647,0.0117647058823529,0.4813664596273291,17.048395445134574,1.0,0.0110746288648286,1.8737020077492077,0.9649264763090328,0.287569573283859,0.4662972042169852,0.4490165631469979,2,2,9.65473618558951
"22356, 20727","22355, 20719",0.0205692599620493,0.0340037950664136,0.0111574952561669,0.5424354243542435,15.952202490774908,1.0,0.0104580623557496,2.111169125298402,0.9569974611047146,0.256993006993007,0.5263288061496942,0.4352802121771217,2,2,9.654624971065138
"22383, 20719","22356, 22355",0.0206451612903225,0.0304364326375711,0.0107779886148007,0.5220588235294118,17.152431421446384,1.0,0.010149623553896,2.0286253101736973,0.9615505947410417,0.2674199623352166,0.5070553467981838,0.4380867683731847,2,2,9.651234155096637
"22909, 22910",22952,0.0175332068311195,0.0449335863377609,0.0110056925996204,0.6277056277056278,13.969631157131158,1.0,0.0102178627366965,2.565352808790433,0.9449847619453564,0.2138643067846607,0.6101900695399861,0.43631903006903,2,1,9.650689439650398
